location,subject,time,value
United Kingdom,Defence,2008,2.333801749
United Kingdom,Defence,2008,2.333801749
United Kingdom,Economic Aaffairs,2008,4.864563875
United Kingdom,Economic Aaffairs,2008,4.864563875
United Kingdom,Education,2008,5.779385566
United Kingdom,Education,2008,5.779385566
United Kingdom,Environment,2008,0.851676483
United Kingdom,Environment,2008,0.851676483
United Kingdom,Health,2008,6.847022424
United Kingdom,Health,2008,6.847022424
United Kingdom,Housing InFrancestructure,2008,1.188346417
United Kingdom,Housing InFrancestructure,2008,1.188346417
United Kingdom,Public Security,2008,2.320633434
United Kingdom,Public Security,2008,2.320633434
United Kingdom,Public Services,2008,4.443930253
United Kingdom,Public Services,2008,4.443930253
United Kingdom,Social protection,2008,14.75102164
United Kingdom,Social protection,2008,14.75102164
United Kingdom,Culture & Religion,2009,0.98867053
United Kingdom,Culture & Religion,2009,0.98867053
United Kingdom,Defence,2009,2.524160986
United Kingdom,Defence,2009,2.524160986
United Kingdom,Economic Aaffairs,2009,3.971758162
United Kingdom,Economic Aaffairs,2009,3.971758162
United Kingdom,Education,2009,6.20498208
United Kingdom,Education,2009,6.20498208
United Kingdom,Environment,2009,0.976105142
United Kingdom,Environment,2009,0.976105142
United Kingdom,Health,2009,7.678161097
United Kingdom,Health,2009,7.678161097
United Kingdom,Housing InFrancestructure,2009,1.459324871
United Kingdom,Housing InFrancestructure,2009,1.459324871
United Kingdom,Public Security,2009,2.511402284
United Kingdom,Public Security,2009,2.511402284
United Kingdom,Public Services,2009,4.253222861
United Kingdom,Public Services,2009,4.253222861
United Kingdom,Social protection,2009,16.62394435
United Kingdom,Social protection,2009,16.62394435
United Kingdom,Culture & Religion,2010,0.960132872
United Kingdom,Culture & Religion,2010,0.960132872
United Kingdom,Defence,2010,2.525457693
United Kingdom,Defence,2010,2.525457693
United Kingdom,Economic Aaffairs,2010,3.253325362
United Kingdom,Economic Aaffairs,2010,3.253325362
United Kingdom,Education,2010,6.24300336
United Kingdom,Education,2010,6.24300336
United Kingdom,Environment,2010,0.95870641
United Kingdom,Environment,2010,0.95870641
United Kingdom,Health,2010,7.563348861
United Kingdom,Health,2010,7.563348861
United Kingdom,Housing InFrancestructure,2010,1.229424063
United Kingdom,Housing InFrancestructure,2010,1.229424063
United Kingdom,Public Security,2010,2.409728222
United Kingdom,Public Security,2010,2.409728222
United Kingdom,Public Services,2010,5.351278637
United Kingdom,Public Services,2010,5.351278637
United Kingdom,Social protection,2010,16.6468099
United Kingdom,Social protection,2010,16.6468099
United Kingdom,Culture & Religion,2011,0.90325085
United Kingdom,Culture & Religion,2011,0.90325085
United Kingdom,Defence,2011,2.458462298
United Kingdom,Defence,2011,2.458462298
United Kingdom,Economic Aaffairs,2011,2.855407157
United Kingdom,Economic Aaffairs,2011,2.855407157
United Kingdom,Education,2011,5.809299422
United Kingdom,Education,2011,5.809299422
United Kingdom,Environment,2011,0.876391275
United Kingdom,Environment,2011,0.876391275
United Kingdom,Health,2011,7.360605116
United Kingdom,Health,2011,7.360605116
United Kingdom,Housing InFrancestructure,2011,0.969408326
United Kingdom,Housing InFrancestructure,2011,0.969408326
United Kingdom,Public Security,2011,2.241843132
United Kingdom,Public Security,2011,2.241843132
United Kingdom,Public Services,2011,5.66749048
United Kingdom,Public Services,2011,5.66749048
United Kingdom,Social protection,2011,16.49610536
United Kingdom,Social protection,2011,16.49610536
United Kingdom,Culture & Religion,2012,0.857264098
United Kingdom,Culture & Religion,2012,0.857264098
United Kingdom,Defence,2012,2.364991265
United Kingdom,Defence,2012,2.364991265
United Kingdom,Economic Aaffairs,2012,3.428939653
United Kingdom,Economic Aaffairs,2012,3.428939653
United Kingdom,Education,2012,5.586721308
United Kingdom,Education,2012,5.586721308
United Kingdom,Environment,2012,0.822768075
United Kingdom,Environment,2012,0.822768075
United Kingdom,Health,2012,7.325764443
United Kingdom,Health,2012,7.325764443
United Kingdom,Housing InFrancestructure,2012,0.780859202
United Kingdom,Housing InFrancestructure,2012,0.780859202
United Kingdom,Public Security,2012,2.192336046
United Kingdom,Public Security,2012,2.192336046
United Kingdom,Public Services,2012,5.273863981
United Kingdom,Public Services,2012,5.273863981
United Kingdom,Social protection,2012,16.88145451
United Kingdom,Social protection,2012,16.88145451
United Kingdom,Culture & Religion,2013,0.736914631
United Kingdom,Culture & Religion,2013,0.736914631
United Kingdom,Defence,2013,2.209677854
United Kingdom,Defence,2013,2.209677854
United Kingdom,Economic Aaffairs,2013,2.840437279
United Kingdom,Economic Aaffairs,2013,2.840437279
United Kingdom,Education,2013,5.30618932
United Kingdom,Education,2013,5.30618932
United Kingdom,Environment,2013,0.774506591
United Kingdom,Environment,2013,0.774506591
United Kingdom,Health,2013,7.334135295
United Kingdom,Health,2013,7.334135295
United Kingdom,Housing InFrancestructure,2013,0.62178224
United Kingdom,Housing InFrancestructure,2013,0.62178224
United Kingdom,Public Security,2013,2.043263296
United Kingdom,Public Security,2013,2.043263296
United Kingdom,Public Services,2013,5.421041174
United Kingdom,Public Services,2013,5.421041174
United Kingdom,Social protection,2013,16.4607899
United Kingdom,Social protection,2013,16.4607899
United Kingdom,Culture & Religion,2014,0.703608011
United Kingdom,Culture & Religion,2014,0.703608011
United Kingdom,Defence,2014,2.107764167
United Kingdom,Defence,2014,2.107764167
United Kingdom,Economic Aaffairs,2014,2.950622897
United Kingdom,Economic Aaffairs,2014,2.950622897
United Kingdom,Education,2014,5.324863769
United Kingdom,Education,2014,5.324863769
United Kingdom,Environment,2014,0.803134161
United Kingdom,Environment,2014,0.803134161
United Kingdom,Health,2014,7.462689772
United Kingdom,Health,2014,7.462689772
United Kingdom,Housing InFrancestructure,2014,0.605853362
United Kingdom,Housing InFrancestructure,2014,0.605853362
United Kingdom,Public Security,2014,1.919770328
United Kingdom,Public Security,2014,1.919770328
United Kingdom,Public Services,2014,5.094890723
United Kingdom,Public Services,2014,5.094890723
United Kingdom,Social protection,2014,16.1026762
United Kingdom,Social protection,2014,16.1026762
United Kingdom,Culture & Religion,2015,0.681208414
United Kingdom,Culture & Religion,2015,0.681208414
United Kingdom,Defence,2015,1.992558035
United Kingdom,Defence,2015,1.992558035
United Kingdom,Economic Aaffairs,2015,3.025875092
United Kingdom,Economic Aaffairs,2015,3.025875092
United Kingdom,Education,2015,5.196621756
United Kingdom,Education,2015,5.196621756
United Kingdom,Environment,2015,0.774701483
United Kingdom,Environment,2015,0.774701483
United Kingdom,Health,2015,7.515104128
United Kingdom,Health,2015,7.515104128
United Kingdom,Housing InFrancestructure,2015,0.66002151
United Kingdom,Housing InFrancestructure,2015,0.66002151
United Kingdom,Public Security,2015,1.870850464
United Kingdom,Public Security,2015,1.870850464
United Kingdom,Public Services,2015,4.592612798
United Kingdom,Public Services,2015,4.592612798
United Kingdom,Social protection,2015,15.95686201
United Kingdom,Social protection,2015,15.95686201
United Kingdom,Culture & Religion,2016,0.628969507
United Kingdom,Culture & Religion,2016,0.628969507
United Kingdom,Defence,2016,1.891659802
United Kingdom,Defence,2016,1.891659802
United Kingdom,Economic Aaffairs,2016,3.003009311
United Kingdom,Economic Aaffairs,2016,3.003009311
United Kingdom,Education,2016,5.070816585
United Kingdom,Education,2016,5.070816585
United Kingdom,Environment,2016,0.745700966
United Kingdom,Environment,2016,0.745700966
United Kingdom,Health,2016,7.530479464
United Kingdom,Health,2016,7.530479464
United Kingdom,Housing InFrancestructure,2016,0.595760557
United Kingdom,Housing InFrancestructure,2016,0.595760557
United Kingdom,Public Security,2016,1.79918488
United Kingdom,Public Security,2016,1.79918488
United Kingdom,Public Services,2016,4.593237878
United Kingdom,Public Services,2016,4.593237878
United Kingdom,Social protection,2016,15.55114103
United Kingdom,Social protection,2016,15.55114103
United Kingdom,Culture & Religion,2017,0.642971154
United Kingdom,Culture & Religion,2017,0.642971154
United Kingdom,Defence,2017,1.863014434
United Kingdom,Defence,2017,1.863014434
United Kingdom,Economic Aaffairs,2017,3.186558517
United Kingdom,Economic Aaffairs,2017,3.186558517
United Kingdom,Education,2017,5.045112537
United Kingdom,Education,2017,5.045112537
United Kingdom,Environment,2017,0.716352167
United Kingdom,Environment,2017,0.716352167
United Kingdom,Health,2017,7.395942845
United Kingdom,Health,2017,7.395942845
United Kingdom,Housing InFrancestructure,2017,0.674913478
United Kingdom,Housing InFrancestructure,2017,0.674913478
United Kingdom,Public Security,2017,1.805316814
United Kingdom,Public Security,2017,1.805316814
United Kingdom,Public Services,2017,4.762907385
United Kingdom,Public Services,2017,4.762907385
United Kingdom,Social protection,2017,14.9863214
United Kingdom,Social protection,2017,14.9863214
United Kingdom,Culture & Religion,2018,0.607812145
United Kingdom,Culture & Religion,2018,0.607812145
United Kingdom,Defence,2018,1.837434702
United Kingdom,Defence,2018,1.837434702
United Kingdom,Economic Aaffairs,2018,3.196749806
United Kingdom,Economic Aaffairs,2018,3.196749806
United Kingdom,Education,2018,4.943010369
United Kingdom,Education,2018,4.943010369
United Kingdom,Environment,2018,0.668347695
United Kingdom,Environment,2018,0.668347695
United Kingdom,Health,2018,7.496674253
United Kingdom,Health,2018,7.496674253
United Kingdom,Housing InFrancestructure,2018,0.67465155
United Kingdom,Housing InFrancestructure,2018,0.67465155
United Kingdom,Public Security,2018,1.796181532
United Kingdom,Public Security,2018,1.796181532
United Kingdom,Public Services,2018,4.703834691
United Kingdom,Public Services,2018,4.703834691
United Kingdom,Social protection,2018,14.88743447
United Kingdom,Social protection,2018,14.88743447
United Kingdom,Culture & Religion,2019,0.596645383
United Kingdom,Culture & Religion,2019,0.596645383
United Kingdom,Defence,2019,1.972347463
United Kingdom,Defence,2019,1.972347463
United Kingdom,Economic Aaffairs,2019,3.362926587
United Kingdom,Economic Aaffairs,2019,3.362926587
United Kingdom,Education,2019,4.903437714
United Kingdom,Education,2019,4.903437714
United Kingdom,Environment,2019,0.646860989
United Kingdom,Environment,2019,0.646860989
United Kingdom,Health,2019,7.619816043
United Kingdom,Health,2019,7.619816043
United Kingdom,Housing InFrancestructure,2019,0.782139328
United Kingdom,Housing InFrancestructure,2019,0.782139328
United Kingdom,Public Security,2019,1.782296587
United Kingdom,Public Security,2019,1.782296587
United Kingdom,Public Services,2019,4.356025068
United Kingdom,Public Services,2019,4.356025068
United Kingdom,Social protection,2019,14.77665671
United Kingdom,Social protection,2019,14.77665671
United Kingdom,Culture & Religion,2020,0.633771237
United Kingdom,Culture & Religion,2020,0.633771237
United Kingdom,Defence,2020,2.159799469
United Kingdom,Defence,2020,2.159799469
United Kingdom,Economic Aaffairs,2020,8.302687626
United Kingdom,Economic Aaffairs,2020,8.302687626
United Kingdom,Education,2020,5.621934837
United Kingdom,Education,2020,5.621934837
United Kingdom,Environment,2020,0.721702849
United Kingdom,Environment,2020,0.721702849
United Kingdom,Health,2020,9.907593594
United Kingdom,Health,2020,9.907593594
United Kingdom,Housing InFrancestructure,2020,0.765076124
United Kingdom,Housing InFrancestructure,2020,0.765076124
United Kingdom,Public Security,2020,2.049019859
United Kingdom,Public Security,2020,2.049019859
United Kingdom,Public Services,2020,5.34932314
United Kingdom,Public Services,2020,5.34932314
United Kingdom,Social protection,2020,16.88642459
United Kingdom,Social protection,2020,16.88642459
United Kingdom,Culture & Religion,2021,0.61896376
United Kingdom,Culture & Religion,2021,0.61896376
United Kingdom,Defence,2021,2.165007669
United Kingdom,Defence,2021,2.165007669
United Kingdom,Economic Aaffairs,2021,5.795363146
United Kingdom,Economic Aaffairs,2021,5.795363146
United Kingdom,Education,2021,5.437208126
United Kingdom,Education,2021,5.437208126
United Kingdom,Environment,2021,0.729964947
United Kingdom,Environment,2021,0.729964947
United Kingdom,Health,2021,9.925223963
United Kingdom,Health,2021,9.925223963
United Kingdom,Housing InFrancestructure,2021,0.834226775
United Kingdom,Housing InFrancestructure,2021,0.834226775
United Kingdom,Public Security,2021,2.082065115
United Kingdom,Public Security,2021,2.082065115
United Kingdom,Public Services,2021,4.709842017
United Kingdom,Public Services,2021,4.709842017
United Kingdom,Social protection,2021,16.1082984
United Kingdom,Social protection,2021,16.1082984
United States,Culture & Religion,1970,0.255412498
United States,Culture & Religion,1970,0.255412498
United States,Defence,1970,7.876591233
United States,Defence,1970,7.876591233
United States,Economic Aaffairs,1970,4.734394668
United States,Economic Aaffairs,1970,4.734394668
United States,Education,1970,5.689626322
United States,Education,1970,5.689626322
United States,Environment,1970,0
United States,Environment,1970,0
United States,Health,1970,2.798415732
United States,Health,1970,2.798415732
United States,Housing InFrancestructure,1970,0.495330769
United States,Housing InFrancestructure,1970,0.495330769
United States,Public Security,1970,1.123009998
United States,Public Security,1970,1.123009998
United States,Public Services,1970,5.782750072
United States,Public Services,1970,5.782750072
United States,Social protection,1970,5.484877057
United States,Social protection,1970,5.484877057
United States,Culture & Religion,1971,0.262195132
United States,Culture & Religion,1971,0.262195132
United States,Defence,1971,7.054167489
United States,Defence,1971,7.054167489
United States,Economic Aaffairs,1971,4.689821007
United States,Economic Aaffairs,1971,4.689821007
United States,Education,1971,5.877618577
United States,Education,1971,5.877618577
United States,Environment,1971,0
United States,Environment,1971,0
United States,Health,1971,2.9708529
United States,Health,1971,2.9708529
United States,Housing InFrancestructure,1971,0.5557428
United States,Housing InFrancestructure,1971,0.5557428
United States,Public Security,1971,1.195340173
United States,Public Security,1971,1.195340173
United States,Public Services,1971,5.92852041
United States,Public Services,1971,5.92852041
United States,Social protection,1971,6.017123235
United States,Social protection,1971,6.017123235
United States,Culture & Religion,1972,0.256518204
United States,Culture & Religion,1972,0.256518204
United States,Defence,1972,6.727802925
United States,Defence,1972,6.727802925
United States,Economic Aaffairs,1972,4.60277224
United States,Economic Aaffairs,1972,4.60277224
United States,Education,1972,5.891587901
United States,Education,1972,5.891587901
United States,Environment,1972,0
United States,Environment,1972,0
United States,Health,1972,3.094314797
United States,Health,1972,3.094314797
United States,Housing InFrancestructure,1972,0.555649631
United States,Housing InFrancestructure,1972,0.555649631
United States,Public Security,1972,1.232338892
United States,Public Security,1972,1.232338892
United States,Public Services,1972,5.974126541
United States,Public Services,1972,5.974126541
United States,Social protection,1972,6.071450462
United States,Social protection,1972,6.071450462
United States,Culture & Religion,1973,0.258209764
United States,Culture & Religion,1973,0.258209764
United States,Defence,1973,6.003391386
United States,Defence,1973,6.003391386
United States,Economic Aaffairs,1973,4.003476977
United States,Economic Aaffairs,1973,4.003476977
United States,Education,1973,5.798366185
United States,Education,1973,5.798366185
United States,Environment,1973,0
United States,Environment,1973,0
United States,Health,1973,3.181719771
United States,Health,1973,3.181719771
United States,Housing InFrancestructure,1973,0.569859462
United States,Housing InFrancestructure,1973,0.569859462
United States,Public Security,1973,1.223271614
United States,Public Security,1973,1.223271614
United States,Public Services,1973,6.108608536
United States,Public Services,1973,6.108608536
United States,Social protection,1973,6.232690181
United States,Social protection,1973,6.232690181
United States,Culture & Religion,1974,0.289016032
United States,Culture & Religion,1974,0.289016032
United States,Defence,1974,5.923094296
United States,Defence,1974,5.923094296
United States,Economic Aaffairs,1974,3.795135781
United States,Economic Aaffairs,1974,3.795135781
United States,Education,1974,5.955481436
United States,Education,1974,5.955481436
United States,Environment,1974,0
United States,Environment,1974,0
United States,Health,1974,3.422004177
United States,Health,1974,3.422004177
United States,Housing InFrancestructure,1974,0.628420902
United States,Housing InFrancestructure,1974,0.628420902
United States,Public Security,1974,1.282266284
United States,Public Security,1974,1.282266284
United States,Public Services,1974,6.460926857
United States,Public Services,1974,6.460926857
United States,Social protection,1974,6.805227398
United States,Social protection,1974,6.805227398
United States,Culture & Religion,1975,0.313692056
United States,Culture & Religion,1975,0.313692056
United States,Defence,1975,5.748090099
United States,Defence,1975,5.748090099
United States,Economic Aaffairs,1975,4.289241998
United States,Economic Aaffairs,1975,4.289241998
United States,Education,1975,6.270513928
United States,Education,1975,6.270513928
United States,Environment,1975,0
United States,Environment,1975,0
United States,Health,1975,3.688563265
United States,Health,1975,3.688563265
United States,Housing InFrancestructure,1975,0.637530091
United States,Housing InFrancestructure,1975,0.637530091
United States,Public Security,1975,1.345790027
United States,Public Security,1975,1.345790027
United States,Public Services,1975,6.706590405
United States,Public Services,1975,6.706590405
United States,Social protection,1975,7.873954837
United States,Social protection,1975,7.873954837
United States,Culture & Religion,1976,0.301095007
United States,Culture & Religion,1976,0.301095007
United States,Defence,1976,5.314826637
United States,Defence,1976,5.314826637
United States,Economic Aaffairs,1976,3.937575931
United States,Economic Aaffairs,1976,3.937575931
United States,Education,1976,6.015474973
United States,Education,1976,6.015474973
United States,Environment,1976,0
United States,Environment,1976,0
United States,Health,1976,3.697296163
United States,Health,1976,3.697296163
United States,Housing InFrancestructure,1976,0.615525576
United States,Housing InFrancestructure,1976,0.615525576
United States,Public Security,1976,1.31475938
United States,Public Security,1976,1.31475938
United States,Public Services,1976,6.651639896
United States,Public Services,1976,6.651639896
United States,Social protection,1976,7.661338777
United States,Social protection,1976,7.661338777
United States,Culture & Religion,1977,0.281461563
United States,Culture & Religion,1977,0.281461563
United States,Defence,1977,5.133286836
United States,Defence,1977,5.133286836
United States,Economic Aaffairs,1977,3.939023242
United States,Economic Aaffairs,1977,3.939023242
United States,Education,1977,5.725527974
United States,Education,1977,5.725527974
United States,Environment,1977,0
United States,Environment,1977,0
United States,Health,1977,3.70040916
United States,Health,1977,3.70040916
United States,Housing InFrancestructure,1977,0.584908153
United States,Housing InFrancestructure,1977,0.584908153
United States,Public Security,1977,1.291861087
United States,Public Security,1977,1.291861087
United States,Public Services,1977,6.555311539
United States,Public Services,1977,6.555311539
United States,Social protection,1977,7.339122002
United States,Social protection,1977,7.339122002
United States,Culture & Religion,1978,0.281667495
United States,Culture & Religion,1978,0.281667495
United States,Defence,1978,4.89512285
United States,Defence,1978,4.89512285
United States,Economic Aaffairs,1978,4.096744811
United States,Economic Aaffairs,1978,4.096744811
United States,Education,1978,5.443740196
United States,Education,1978,5.443740196
United States,Environment,1978,0
United States,Environment,1978,0
United States,Health,1978,3.698170479
United States,Health,1978,3.698170479
United States,Housing InFrancestructure,1978,0.6063908
United States,Housing InFrancestructure,1978,0.6063908
United States,Public Security,1978,1.266439134
United States,Public Security,1978,1.266439134
United States,Public Services,1978,6.596773515
United States,Public Services,1978,6.596773515
United States,Social protection,1978,6.855107099
United States,Social protection,1978,6.855107099
United States,Culture & Religion,1979,0.271928606
United States,Culture & Religion,1979,0.271928606
United States,Defence,1979,4.875900771
United States,Defence,1979,4.875900771
United States,Economic Aaffairs,1979,3.976353968
United States,Economic Aaffairs,1979,3.976353968
United States,Education,1979,5.346624505
United States,Education,1979,5.346624505
United States,Environment,1979,0
United States,Environment,1979,0
United States,Health,1979,3.739184565
United States,Health,1979,3.739184565
United States,Housing InFrancestructure,1979,0.618972547
United States,Housing InFrancestructure,1979,0.618972547
United States,Public Security,1979,1.255239058
United States,Public Security,1979,1.255239058
United States,Public Services,1979,6.650565802
United States,Public Services,1979,6.650565802
United States,Social protection,1979,6.833193585
United States,Social protection,1979,6.833193585
United States,Culture & Religion,1980,0.272544742
United States,Culture & Religion,1980,0.272544742
United States,Defence,1980,5.20069352
United States,Defence,1980,5.20069352
United States,Economic Aaffairs,1980,4.096390062
United States,Economic Aaffairs,1980,4.096390062
United States,Education,1980,5.37405606
United States,Education,1980,5.37405606
United States,Environment,1980,0
United States,Environment,1980,0
United States,Health,1980,3.997465446
United States,Health,1980,3.997465446
United States,Housing InFrancestructure,1980,0.670387886
United States,Housing InFrancestructure,1980,0.670387886
United States,Public Security,1980,1.285694537
United States,Public Security,1980,1.285694537
United States,Public Services,1980,7.003157169
United States,Public Services,1980,7.003157169
United States,Social protection,1980,7.503032751
United States,Social protection,1980,7.503032751
United States,Culture & Religion,1981,0.261675482
United States,Culture & Religion,1981,0.261675482
United States,Defence,1981,5.452094626
United States,Defence,1981,5.452094626
United States,Economic Aaffairs,1981,3.948568478
United States,Economic Aaffairs,1981,3.948568478
United States,Education,1981,5.192592175
United States,Education,1981,5.192592175
United States,Environment,1981,0
United States,Environment,1981,0
United States,Health,1981,4.103788196
United States,Health,1981,4.103788196
United States,Housing InFrancestructure,1981,0.644182909
United States,Housing InFrancestructure,1981,0.644182909
United States,Public Security,1981,1.286885949
United States,Public Security,1981,1.286885949
United States,Public Services,1981,7.233623455
United States,Public Services,1981,7.233623455
United States,Social protection,1981,7.474474134
United States,Social protection,1981,7.474474134
United States,Culture & Religion,1982,0.263503469
United States,Culture & Religion,1982,0.263503469
United States,Defence,1982,6.049091913
United States,Defence,1982,6.049091913
United States,Economic Aaffairs,1982,3.961426095
United States,Economic Aaffairs,1982,3.961426095
United States,Education,1982,5.305820433
United States,Education,1982,5.305820433
United States,Environment,1982,0
United States,Environment,1982,0
United States,Health,1982,4.38447402
United States,Health,1982,4.38447402
United States,Housing InFrancestructure,1982,0.666051596
United States,Housing InFrancestructure,1982,0.666051596
United States,Public Security,1982,1.380385844
United States,Public Security,1982,1.380385844
United States,Public Services,1982,7.863253034
United States,Public Services,1982,7.863253034
United States,Social protection,1982,7.974423027
United States,Social protection,1982,7.974423027
United States,Culture & Religion,1983,0.254931291
United States,Culture & Religion,1983,0.254931291
United States,Defence,1983,6.164690078
United States,Defence,1983,6.164690078
United States,Economic Aaffairs,1983,4.027306814
United States,Economic Aaffairs,1983,4.027306814
United States,Education,1983,5.200536978
United States,Education,1983,5.200536978
United States,Environment,1983,0
United States,Environment,1983,0
United States,Health,1983,4.471394906
United States,Health,1983,4.471394906
United States,Housing InFrancestructure,1983,0.636897027
United States,Housing InFrancestructure,1983,0.636897027
United States,Public Security,1983,1.388674252
United States,Public Security,1983,1.388674252
United States,Public Services,1983,7.960766508
United States,Public Services,1983,7.960766508
United States,Social protection,1983,7.817005491
United States,Social protection,1983,7.817005491
United States,Culture & Religion,1984,0.26173286
United States,Culture & Religion,1984,0.26173286
United States,Defence,1984,6.062656822
United States,Defence,1984,6.062656822
United States,Economic Aaffairs,1984,3.777790987
United States,Economic Aaffairs,1984,3.777790987
United States,Education,1984,5.073848831
United States,Education,1984,5.073848831
United States,Environment,1984,0
United States,Environment,1984,0
United States,Health,1984,4.392692415
United States,Health,1984,4.392692415
United States,Housing InFrancestructure,1984,0.61988358
United States,Housing InFrancestructure,1984,0.61988358
United States,Public Security,1984,1.365614783
United States,Public Security,1984,1.365614783
United States,Public Services,1984,8.093202593
United States,Public Services,1984,8.093202593
United States,Social protection,1984,7.081121445
United States,Social protection,1984,7.081121445
United States,Culture & Religion,1985,0.258671913
United States,Culture & Religion,1985,0.258671913
United States,Defence,1985,6.256846369
United States,Defence,1985,6.256846369
United States,Economic Aaffairs,1985,3.898842792
United States,Economic Aaffairs,1985,3.898842792
United States,Education,1985,5.141286464
United States,Education,1985,5.141286464
United States,Environment,1985,0
United States,Environment,1985,0
United States,Health,1985,4.422626383
United States,Health,1985,4.422626383
United States,Housing InFrancestructure,1985,0.628434938
United States,Housing InFrancestructure,1985,0.628434938
United States,Public Security,1985,1.415202747
United States,Public Security,1985,1.415202747
United States,Public Services,1985,8.375162682
United States,Public Services,1985,8.375162682
United States,Social protection,1985,6.927487319
United States,Social protection,1985,6.927487319
United States,Culture & Religion,1986,0.268657016
United States,Culture & Religion,1986,0.268657016
United States,Defence,1986,6.328561624
United States,Defence,1986,6.328561624
United States,Economic Aaffairs,1986,3.979730681
United States,Economic Aaffairs,1986,3.979730681
United States,Education,1986,5.273021123
United States,Education,1986,5.273021123
United States,Environment,1986,0
United States,Environment,1986,0
United States,Health,1986,4.514592551
United States,Health,1986,4.514592551
United States,Housing InFrancestructure,1986,0.632549435
United States,Housing InFrancestructure,1986,0.632549435
United States,Public Security,1986,1.465867665
United States,Public Security,1986,1.465867665
United States,Public Services,1986,8.399503803
United States,Public Services,1986,8.399503803
United States,Social protection,1986,6.904820498
United States,Social protection,1986,6.904820498
United States,Culture & Religion,1987,0.270434368
United States,Culture & Religion,1987,0.270434368
United States,Defence,1987,6.282658749
United States,Defence,1987,6.282658749
United States,Economic Aaffairs,1987,4.012194929
United States,Economic Aaffairs,1987,4.012194929
United States,Education,1987,5.323705335
United States,Education,1987,5.323705335
United States,Environment,1987,0
United States,Environment,1987,0
United States,Health,1987,4.605040971
United States,Health,1987,4.605040971
United States,Housing InFrancestructure,1987,0.64468247
United States,Housing InFrancestructure,1987,0.64468247
United States,Public Security,1987,1.503729907
United States,Public Security,1987,1.503729907
United States,Public Services,1987,8.202466214
United States,Public Services,1987,8.202466214
United States,Social protection,1987,6.706854176
United States,Social protection,1987,6.706854176
United States,Culture & Religion,1988,0.270782734
United States,Culture & Religion,1988,0.270782734
United States,Defence,1988,5.895752609
United States,Defence,1988,5.895752609
United States,Economic Aaffairs,1988,3.733366269
United States,Economic Aaffairs,1988,3.733366269
United States,Education,1988,5.347947211
United States,Education,1988,5.347947211
United States,Environment,1988,0
United States,Environment,1988,0
United States,Health,1988,4.623398959
United States,Health,1988,4.623398959
United States,Housing InFrancestructure,1988,0.651860673
United States,Housing InFrancestructure,1988,0.651860673
United States,Public Security,1988,1.540660082
United States,Public Security,1988,1.540660082
United States,Public Services,1988,8.038368448
United States,Public Services,1988,8.038368448
United States,Social protection,1988,6.589364755
United States,Social protection,1988,6.589364755
United States,Culture & Religion,1989,0.276274377
United States,Culture & Religion,1989,0.276274377
United States,Defence,1989,5.539424594
United States,Defence,1989,5.539424594
United States,Economic Aaffairs,1989,3.677368751
United States,Economic Aaffairs,1989,3.677368751
United States,Education,1989,5.477853013
United States,Education,1989,5.477853013
United States,Environment,1989,0
United States,Environment,1989,0
United States,Health,1989,4.81602193
United States,Health,1989,4.81602193
United States,Housing InFrancestructure,1989,0.654589672
United States,Housing InFrancestructure,1989,0.654589672
United States,Public Security,1989,1.608683915
United States,Public Security,1989,1.608683915
United States,Public Services,1989,8.089167396
United States,Public Services,1989,8.089167396
United States,Social protection,1989,6.562951514
United States,Social protection,1989,6.562951514
United States,Culture & Religion,1990,0.290409388
United States,Culture & Religion,1990,0.290409388
United States,Defence,1990,5.417523374
United States,Defence,1990,5.417523374
United States,Economic Aaffairs,1990,3.778773412
United States,Economic Aaffairs,1990,3.778773412
United States,Education,1990,5.632057686
United States,Education,1990,5.632057686
United States,Environment,1990,0
United States,Environment,1990,0
United States,Health,1990,5.11519108
United States,Health,1990,5.11519108
United States,Housing InFrancestructure,1990,0.681920477
United States,Housing InFrancestructure,1990,0.681920477
United States,Public Security,1990,1.692588842
United States,Public Security,1990,1.692588842
United States,Public Services,1990,8.270269677
United States,Public Services,1990,8.270269677
United States,Social protection,1990,6.784916145
United States,Social protection,1990,6.784916145
United States,Culture & Religion,1991,0.298085669
United States,Culture & Religion,1991,0.298085669
United States,Defence,1991,5.329515507
United States,Defence,1991,5.329515507
United States,Economic Aaffairs,1991,3.818904898
United States,Economic Aaffairs,1991,3.818904898
United States,Education,1991,5.824678242
United States,Education,1991,5.824678242
United States,Environment,1991,0
United States,Environment,1991,0
United States,Health,1991,5.680857124
United States,Health,1991,5.680857124
United States,Housing InFrancestructure,1991,0.710893682
United States,Housing InFrancestructure,1991,0.710893682
United States,Public Security,1991,1.787413839
United States,Public Security,1991,1.787413839
United States,Public Services,1991,7.853053582
United States,Public Services,1991,7.853053582
United States,Social protection,1991,7.276724473
United States,Social protection,1991,7.276724473
United States,Culture & Religion,1992,0.292845896
United States,Culture & Religion,1992,0.292845896
United States,Defence,1992,4.912464513
United States,Defence,1992,4.912464513
United States,Economic Aaffairs,1992,3.824116336
United States,Economic Aaffairs,1992,3.824116336
United States,Education,1992,5.84517893
United States,Education,1992,5.84517893
United States,Environment,1992,0
United States,Environment,1992,0
United States,Health,1992,6.059079092
United States,Health,1992,6.059079092
United States,Housing InFrancestructure,1992,0.718819624
United States,Housing InFrancestructure,1992,0.718819624
United States,Public Security,1992,1.829292917
